Batsman,Team,Match,Year,Innings,Over_Num,Ball_Num,Ball_Position,Entry_Over,Entry_Phase,Runs_This_Ball,Is_Dot,Is_Boundary,Is_Four,Is_Six,RRreq,RRR_Range,Runs_Required,Balls_Remaining
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,14.0,3.0,Middle (3-4),12.0,Middle (7-15),1.0,0,0,0,0,8.72,6-9 RPO,48.0,33
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,14.0,5.0,Late (5-6),12.0,Middle (7-15),1.0,0,0,0,0,8.9,6-9 RPO,46.0,31
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,15.0,1.0,Early (1-2),12.0,Middle (7-15),1.0,0,0,0,0,9.31,9-12 RPO,45.0,29
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,15.0,5.0,Late (5-6),12.0,Middle (7-15),1.0,0,0,0,0,8.3,6-9 RPO,36.0,26
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,16.0,1.0,Early (1-2),12.0,Middle (7-15),2.0,0,0,0,0,8.34,6-9 RPO,32.0,23
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,16.0,2.0,Early (1-2),12.0,Middle (7-15),2.0,0,0,0,0,8.18,6-9 RPO,30.0,22
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,16.0,3.0,Middle (3-4),12.0,Middle (7-15),1.0,0,0,0,0,8.28,6-9 RPO,29.0,21
RA Jadeja,Chennai Super Kings,LAT20 # 13401,2024,1st,18.0,1.0,Early (1-2),12.0,Middle (7-15),1.0,0,0,0,0,4.9,0-6 RPO,9.0,11
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),4.0,0,1,1,0,8.57,6-9 RPO,170.0,119
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.64,6-9 RPO,170.0,118
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,0.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.71,6-9 RPO,170.0,117
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,0.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.79,6-9 RPO,170.0,116
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,0.0,5.0,Late (5-6),0.0,Powerplay (0-6),4.0,0,1,1,0,8.66,6-9 RPO,166.0,115
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,0.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.73,6-9 RPO,166.0,114
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,1.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.7,6-9 RPO,161.0,111
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,1.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.78,6-9 RPO,161.0,110
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,1.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.86,6-9 RPO,161.0,109
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,1.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.94,6-9 RPO,161.0,108
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,2.0,4.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,8.8,6-9 RPO,154.0,105
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,2.0,6.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,8.85,6-9 RPO,152.0,103
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,3.0,1.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,8.61,6-9 RPO,145.0,101
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,3.0,5.0,Late (5-6),0.0,Powerplay (0-6),4.0,0,1,1,0,8.41,6-9 RPO,136.0,97
RD Gaikwad,Chennai Super Kings,LAT20 # 13401,2024,1st,3.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.5,6-9 RPO,136.0,96
RM Patidar,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,4.0,4.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,92
RM Patidar,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,4.0,5.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,91
RM Patidar,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,4.0,6.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,90
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,10.0,4.0,Middle (3-4),10.0,Middle (7-15),1.0,0,0,0,0,7.78,6-9 RPO,74.0,57
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,10.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,7.96,6-9 RPO,73.0,55
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,11.0,1.0,Early (1-2),10.0,Middle (7-15),1.0,0,0,0,0,8.03,6-9 RPO,71.0,53
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,11.0,3.0,Middle (3-4),10.0,Middle (7-15),1.0,0,0,0,0,8.11,6-9 RPO,69.0,51
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,11.0,5.0,Late (5-6),10.0,Middle (7-15),1.0,0,0,0,0,8.2,6-9 RPO,67.0,49
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,12.0,1.0,Early (1-2),10.0,Middle (7-15),0.0,1,0,0,0,8.29,6-9 RPO,65.0,47
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,12.0,2.0,Early (1-2),10.0,Middle (7-15),1.0,0,0,0,0,8.34,6-9 RPO,64.0,46
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,13.0,4.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,8.36,6-9 RPO,53.0,38
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,13.0,5.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,8.59,6-9 RPO,53.0,37
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,13.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,8.83,6-9 RPO,53.0,36
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,14.0,4.0,Middle (3-4),10.0,Middle (7-15),1.0,0,0,0,0,8.81,6-9 RPO,47.0,32
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,14.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,9.2,9-12 RPO,46.0,30
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,15.0,2.0,Early (1-2),10.0,Middle (7-15),4.0,0,1,1,0,8.78,6-9 RPO,41.0,28
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,15.0,3.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,8.57,6-9 RPO,40.0,28
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,15.0,4.0,Middle (3-4),10.0,Middle (7-15),3.0,0,0,0,0,8.22,6-9 RPO,37.0,27
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,15.0,6.0,Late (5-6),10.0,Middle (7-15),1.0,0,0,0,0,8.4,6-9 RPO,35.0,25
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,16.0,4.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,8.0,6-9 RPO,28.0,21
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,16.0,5.0,Late (5-6),10.0,Middle (7-15),4.0,0,1,1,0,7.2,6-9 RPO,24.0,20
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,16.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,6.9,6-9 RPO,23.0,20
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,17.0,1.0,Early (1-2),10.0,Middle (7-15),0.0,1,0,0,0,6.35,6-9 RPO,18.0,17
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,17.0,2.0,Early (1-2),10.0,Middle (7-15),4.0,0,1,1,0,5.25,0-6 RPO,14.0,16
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,17.0,3.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,5.6,0-6 RPO,14.0,15
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,17.0,4.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,6.0,6-9 RPO,14.0,14
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,17.0,5.0,Late (5-6),10.0,Middle (7-15),4.0,0,1,1,0,4.61,0-6 RPO,10.0,13
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,17.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,5.0,0-6 RPO,10.0,12
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,18.0,2.0,Early (1-2),10.0,Middle (7-15),0.0,1,0,0,0,4.36,0-6 RPO,8.0,11
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,18.0,3.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,4.8,0-6 RPO,8.0,10
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,18.0,4.0,Middle (3-4),10.0,Middle (7-15),6.0,0,1,0,1,1.33,0-6 RPO,2.0,9
SR Dube,Chennai Super Kings,LAT20 # 13401,2024,1st,18.0,5.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,0.0,8
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,120
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,119
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,3.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,101
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,3.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,100
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,3.0,5.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,97
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,5.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,89
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,5.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,88
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,6.0,1.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,83
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,6.0,5.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,79
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,7.0,3.0,Middle (3-4),0.0,Powerplay (0-6),2.0,0,0,0,0,,No RRR,,75
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,7.0,4.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,74
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,8.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,70
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,8.0,6.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,66
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,9.0,1.0,Early (1-2),0.0,Powerplay (0-6),2.0,0,0,0,0,,No RRR,,65
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,9.0,2.0,Early (1-2),0.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,64
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,9.0,3.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,63
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,9.0,5.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,61
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,10.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,56
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,10.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,55
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,10.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,54
V Kohli,Royal Chal Bengaluru,LAT20 # 13401,2024,2nd,11.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,52
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,17.0,2.0,Early (1-2),17.0,Death (16-20),1.0,0,0,0,0,,No RRR,,16
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,17.0,4.0,Middle (3-4),17.0,Death (16-20),1.0,0,0,0,0,,No RRR,,14
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,17.0,6.0,Late (5-6),17.0,Death (16-20),4.0,0,1,1,0,,No RRR,,12
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,18.0,6.0,Late (5-6),17.0,Death (16-20),1.0,0,0,0,0,,No RRR,,7
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,19.0,1.0,Early (1-2),17.0,Death (16-20),4.0,0,1,1,0,,No RRR,,5
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,19.0,2.0,Early (1-2),17.0,Death (16-20),6.0,0,1,0,1,,No RRR,,4
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,19.0,3.0,Middle (3-4),17.0,Death (16-20),4.0,0,1,1,0,,No RRR,,3
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,19.0,4.0,Middle (3-4),17.0,Death (16-20),4.0,0,1,1,0,,No RRR,,2
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,19.0,5.0,Late (5-6),17.0,Death (16-20),6.0,0,1,0,1,,No RRR,,1
A Porel,Delhi Capitals,LAT20 # 13402,2024,2nd,19.0,6.0,Late (5-6),17.0,Death (16-20),1.0,0,0,0,0,,No RRR,,0
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,13.0,3.0,Middle (3-4),13.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,39
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,13.0,4.0,Middle (3-4),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,38
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,13.0,6.0,Late (5-6),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,36
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,14.0,3.0,Middle (3-4),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,33
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,14.0,4.0,Middle (3-4),13.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,32
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,14.0,5.0,Late (5-6),13.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,31
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,14.0,6.0,Late (5-6),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,30
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,15.0,2.0,Early (1-2),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,28
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,16.0,1.0,Early (1-2),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,23
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,16.0,2.0,Early (1-2),13.0,Middle (7-15),6.0,0,1,0,1,,No RRR,,22
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,16.0,3.0,Middle (3-4),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,21
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,16.0,6.0,Late (5-6),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,18
AR Patel,Delhi Capitals,LAT20 # 13402,2024,2nd,17.0,1.0,Early (1-2),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,17
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,119
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,1.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,113
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,1.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,112
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,1.0,3.0,Middle (3-4),0.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,111
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,1.0,4.0,Middle (3-4),0.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,110
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,1.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,109
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,1.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,109
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,4.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,93
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,4.0,4.0,Middle (3-4),0.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,92
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,4.0,5.0,Late (5-6),0.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,91
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,4.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,90
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,5.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,86
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,5.0,5.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,85
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,6.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,82
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,6.0,4.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,80
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,7.0,1.0,Early (1-2),0.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,77
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,7.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,76
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,7.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,75
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,7.0,4.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,74
DA Warner,Delhi Capitals,LAT20 # 13402,2024,2nd,7.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,72
H Brar,Punjab Kings,LAT20 # 13402,2024,1st,18.0,5.0,Late (5-6),18.0,Death (16-20),0.0,1,0,0,0,6.85,6-9 RPO,8.0,7
H Brar,Punjab Kings,LAT20 # 13402,2024,1st,18.0,6.0,Late (5-6),18.0,Death (16-20),2.0,0,0,0,0,6.0,6-9 RPO,6.0,6
JM Bairstow,Punjab Kings,LAT20 # 13402,2024,1st,0.0,5.0,Late (5-6),0.0,Powerplay (0-6),4.0,0,1,1,0,8.45,6-9 RPO,162.0,115
JM Bairstow,Punjab Kings,LAT20 # 13402,2024,1st,0.0,6.0,Late (5-6),0.0,Powerplay (0-6),4.0,0,1,1,0,8.31,6-9 RPO,158.0,114
JM Bairstow,Punjab Kings,LAT20 # 13402,2024,1st,2.0,3.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,8.22,6-9 RPO,144.0,105
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,9.0,3.0,Middle (3-4),9.0,Middle (7-15),1.0,0,0,0,0,8.57,6-9 RPO,90.0,63
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,9.0,5.0,Late (5-6),9.0,Middle (7-15),0.0,1,0,0,0,8.75,6-9 RPO,89.0,61
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,9.0,6.0,Late (5-6),9.0,Middle (7-15),1.0,0,0,0,0,8.8,6-9 RPO,88.0,60
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,10.0,1.0,Early (1-2),9.0,Middle (7-15),0.0,1,0,0,0,8.94,6-9 RPO,88.0,59
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,10.0,2.0,Early (1-2),9.0,Middle (7-15),1.0,0,0,0,0,9.0,9-12 RPO,87.0,58
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,10.0,5.0,Late (5-6),9.0,Middle (7-15),4.0,0,1,1,0,8.5,6-9 RPO,78.0,55
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,10.0,6.0,Late (5-6),9.0,Middle (7-15),1.0,0,0,0,0,8.55,6-9 RPO,77.0,54
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,11.0,1.0,Early (1-2),9.0,Middle (7-15),1.0,0,0,0,0,8.6,6-9 RPO,76.0,53
JM Sharma,Punjab Kings,LAT20 # 13402,2024,1st,11.0,3.0,Middle (3-4),9.0,Middle (7-15),0.0,1,0,0,0,8.82,6-9 RPO,75.0,51
K Yadav,Delhi Capitals,LAT20 # 13402,2024,2nd,18.0,5.0,Late (5-6),18.0,Death (16-20),1.0,0,0,0,0,,No RRR,,8
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,11.0,4.0,Middle (3-4),11.0,Middle (7-15),1.0,0,0,0,0,8.88,6-9 RPO,74.0,50
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,11.0,6.0,Late (5-6),11.0,Middle (7-15),1.0,0,0,0,0,9.0,9-12 RPO,72.0,48
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,12.0,1.0,Early (1-2),11.0,Middle (7-15),1.0,0,0,0,0,9.06,9-12 RPO,71.0,47
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,12.0,4.0,Middle (3-4),11.0,Middle (7-15),0.0,1,0,0,0,9.27,9-12 RPO,68.0,44
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,12.0,5.0,Late (5-6),11.0,Middle (7-15),0.0,1,0,0,0,9.48,9-12 RPO,68.0,43
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,12.0,6.0,Late (5-6),11.0,Middle (7-15),1.0,0,0,0,0,9.57,9-12 RPO,67.0,42
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,13.0,1.0,Early (1-2),11.0,Middle (7-15),1.0,0,0,0,0,9.65,9-12 RPO,66.0,41
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,13.0,3.0,Middle (3-4),11.0,Middle (7-15),1.0,0,0,0,0,9.84,9-12 RPO,64.0,39
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,15.0,2.0,Early (1-2),11.0,Middle (7-15),1.0,0,0,0,0,9.21,9-12 RPO,43.0,28
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,15.0,5.0,Late (5-6),11.0,Middle (7-15),0.0,1,0,0,0,9.6,9-12 RPO,40.0,25
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,15.0,6.0,Late (5-6),11.0,Middle (7-15),1.0,0,0,0,0,9.75,9-12 RPO,39.0,24
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,16.0,1.0,Early (1-2),11.0,Middle (7-15),1.0,0,0,0,0,9.91,9-12 RPO,38.0,23
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,16.0,4.0,Middle (3-4),11.0,Middle (7-15),4.0,0,1,1,0,9.9,9-12 RPO,33.0,20
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,16.0,5.0,Late (5-6),11.0,Middle (7-15),4.0,0,1,1,0,9.15,9-12 RPO,29.0,19
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,16.0,6.0,Late (5-6),11.0,Middle (7-15),1.0,0,0,0,0,9.33,9-12 RPO,28.0,18
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,17.0,1.0,Early (1-2),11.0,Middle (7-15),1.0,0,0,0,0,9.52,9-12 RPO,27.0,17
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,17.0,6.0,Late (5-6),11.0,Middle (7-15),6.0,0,1,0,1,5.0,0-6 RPO,10.0,12
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,18.0,2.0,Early (1-2),11.0,Middle (7-15),1.0,0,0,0,0,4.8,0-6 RPO,8.0,10
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,19.0,1.0,Early (1-2),11.0,Middle (7-15),0.0,1,0,0,0,5.0,0-6 RPO,5.0,6
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,19.0,2.0,Early (1-2),11.0,Middle (7-15),0.0,1,0,0,0,4.0,0-6 RPO,4.0,6
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,19.0,3.0,Middle (3-4),11.0,Middle (7-15),0.0,1,0,0,0,4.8,0-6 RPO,4.0,5
LS Livingstone,Punjab Kings,LAT20 # 13402,2024,1st,19.0,4.0,Middle (3-4),11.0,Middle (7-15),6.0,0,1,0,1,,No RRR,0.0,4
MR Marsh,Delhi Capitals,LAT20 # 13402,2024,2nd,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,118
MR Marsh,Delhi Capitals,LAT20 # 13402,2024,2nd,0.0,3.0,Middle (3-4),0.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,117
MR Marsh,Delhi Capitals,LAT20 # 13402,2024,2nd,0.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,116
