Player,Team,Match,Year,Innings,Chase_Target,Entry_Over,Exit_Over,Runs,BF,Dots,Fours,Sixes,Entry_RR_Required,Entry_Runs_Required,Entry_Balls_Remaining,Exit_RR_Required,Exit_Runs_Required,Exit_Balls_Remaining,Strike_Rate,Dot_Pct,Bnd_Pct,Overs_Played,Innings_Duration,Team_RRR_Impact,Pct_of_Runs_Remaining,Contribution_Per_Over,Pct_of_Target,Required_Runs_For_Balls,Contribution_Pct,Impact_Runs,Player_Run_Rate,Entry_Phase,Final_Strike_Rate
N Dhir,Mumbai Indians,LAT20 # 14977,2025,1st,222.0,17.0,19,11,6,54,26,14,12.92,28.0,13,78.0,13.0,1,183.33333333333331,900.0,666.6666666666667,1.0,3.0,-65.08,39.285714285714285,11.0,4.954954954954955,12.92,85.13931888544892,-1.92,10.999999999999998,Death,183.33333333333331
N Dhir,Mumbai Indians,LAT20 # 14997,2025,2nd,,14.0,19,38,17,86,55,30,,,34,,,0,223.52941176470588,505.88235294117646,500.0,2.8,6.0,,0.0,13.411764705882351,0.0,,0.0,0.0,13.411764705882353,Middle,223.52941176470588
N Dhir,Mumbai Indians,LAT20 # 15007,2025,1st,163.0,17.0,17,0,3,15,18,0,0.4,1.0,15,0.46,1.0,13,0.0,500.0,600.0,0.5,1.0,-0.06,0.0,0.0,0.0,0.20000000000000004,0.0,-0.20000000000000004,0.0,Death,0.0
N Dhir,Mumbai Indians,LAT20 # 15051,2025,2nd,,15.0,19,25,11,110,45,33,,,28,,,0,227.27272727272728,1000.0,709.0909090909091,1.8,5.0,,0.0,13.636363636363637,0.0,,0.0,0.0,13.636363636363637,Middle,227.27272727272728
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,,12.0,16,7,10,38,15,2,,,44,,,22,70.0,380.0,170.0,1.7,5.0,,0.0,4.2,0.0,,0.0,0.0,4.199999999999999,Middle,70.0
N Dhir,Mumbai Indians,LAT20 # 15100,2025,2nd,,16.0,18,24,8,52,21,19,,,20,,,6,300.0,650.0,500.0,1.3,3.0,,0.0,18.0,0.0,,0.0,0.0,18.0,Death,300.0
N Dhir,Mumbai Indians,LAT20 # 15111,2025,2nd,,16.0,19,20,12,113,40,20,,,21,,,5,166.66666666666669,941.6666666666666,500.0,2.0,4.0,,0.0,10.0,0.0,,0.0,0.0,10.000000000000002,Death,166.66666666666669
N Dhir,Mumbai Indians,LAT20 # 15117,2025,2nd,,17.0,18,9,6,40,25,18,,,16,,,8,150.0,666.6666666666667,716.6666666666667,1.0,2.0,,0.0,9.0,0.0,,0.0,0.0,9.0,Death,150.0
N Dhir,Mumbai Indians,LAT20 # 15129,2025,2nd,,14.0,19,37,18,76,75,9,,,34,,,3,205.55555555555554,422.22222222222223,466.6666666666667,3.0,6.0,,0.0,12.333333333333334,0.0,,0.0,0.0,12.333333333333332,Middle,205.55555555555554
N Pooran,Lucknow Super Giants,LAT20 # 13409,2024,1st,194.0,7.0,19,64,41,191,37,32,10.86,134.0,74,132.0,22.0,1,156.09756097560975,465.8536585365853,168.29268292682926,6.8,13.0,-121.14,47.76119402985074,9.365853658536587,32.98969072164948,74.21,86.24174639536452,-10.209999999999994,9.365853658536587,Middle,156.09756097560975
N Pooran,Lucknow Super Giants,LAT20 # 13432,2024,2nd,,8.0,15,42,21,62,31,29,,,67,,,29,200.0,295.23809523809524,285.7142857142857,3.5,8.0,,0.0,12.0,0.0,,0.0,0.0,12.0,Middle,200.0
N Pooran,Lucknow Super Giants,LAT20 # 13444,2024,2nd,,13.0,19,40,21,214,47,46,,,36,,,0,190.47619047619045,1019.047619047619,442.8571428571429,3.5,7.0,,0.0,11.428571428571429,0.0,,0.0,0.0,11.428571428571427,Middle,190.47619047619045
N Pooran,Lucknow Super Giants,LAT20 # 13463,2024,2nd,,12.0,19,32,22,128,41,11,,,43,,,1,145.45454545454547,581.8181818181819,236.36363636363637,3.7,8.0,,0.0,8.727272727272728,0.0,,0.0,0.0,8.727272727272727,Middle,145.45454545454547
N Pooran,Lucknow Super Giants,LAT20 # 13477,2024,2nd,,7.0,7,0,1,2,0,0,,,74,,,74,0.0,200.0,0.0,0.2,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Middle,0.0
N Pooran,Lucknow Super Giants,LAT20 # 13494,2024,2nd,,11.0,19,45,32,223,56,45,,,49,,,5,140.625,696.875,315.625,5.3,9.0,,0.0,8.4375,0.0,,0.0,0.0,8.4375,Middle,140.625
N Pooran,Lucknow Super Giants,LAT20 # 13521,2024,1st,177.0,15.0,18,23,12,76,40,12,8.78,41.0,28,,0.0,6,191.66666666666669,633.3333333333333,433.3333333333333,2.0,4.0,,56.09756097560976,11.5,12.994350282485875,17.56,130.97949886104786,5.440000000000001,11.500000000000002,Middle,191.66666666666669
N Pooran,Lucknow Super Giants,LAT20 # 13537,2024,1st,211.0,11.0,16,34,15,37,34,9,13.76,117.0,51,15.14,53.0,21,226.66666666666666,246.66666666666669,286.6666666666667,2.5,6.0,-1.3800000000000008,29.059829059829063,13.6,16.113744075829384,34.4,98.83720930232559,-0.3999999999999986,13.6,Middle,226.66666666666666
N Pooran,Lucknow Super Giants,LAT20 # 13546,2024,2nd,,12.0,15,11,11,48,33,6,,,46,,,29,100.0,436.3636363636363,354.54545454545456,1.8,4.0,,0.0,6.0,0.0,,0.0,0.0,6.0,Middle,100.0
N Pooran,Lucknow Super Giants,LAT20 # 13553,2024,1st,145.0,13.0,19,14,14,131,24,9,6.75,45.0,40,,0.0,4,100.0,935.7142857142858,235.71428571428572,2.3,7.0,,31.11111111111111,6.0,9.655172413793103,15.75,88.88888888888889,-1.75,6.0,Middle,100.0
N Pooran,Lucknow Super Giants,LAT20 # 13584,2024,1st,236.0,8.0,11,10,8,19,2,6,13.3,153.0,69,15.57,135.0,52,125.0,237.5,100.0,1.3,4.0,-2.2699999999999996,6.535947712418301,7.5,4.23728813559322,17.733333333333334,56.390977443609025,-7.733333333333334,7.5,Middle,125.0
N Pooran,Lucknow Super Giants,LAT20 # 13599,2024,2nd,,10.0,19,48,26,140,49,15,,,58,,,0,184.6153846153846,538.4615384615385,246.15384615384616,4.3,10.0,,0.0,11.076923076923078,0.0,,0.0,0.0,11.076923076923077,Middle,184.6153846153846
N Pooran,Lucknow Super Giants,LAT20 # 13641,2024,1st,209.0,3.0,11,61,27,53,29,17,10.86,181.0,100,12.22,108.0,53,225.9259259259259,196.2962962962963,170.37037037037038,4.5,9.0,-1.3600000000000012,33.70165745856354,13.555555555555555,29.1866028708134,48.87,124.82095355023533,12.130000000000003,13.555555555555554,Powerplay,225.9259259259259
N Pooran,Lucknow Super Giants,LAT20 # 13657,2024,2nd,,9.0,16,75,29,116,68,33,,,62,,,19,258.62068965517244,400.0,348.2758620689655,4.8,8.0,,0.0,15.517241379310345,0.0,,0.0,0.0,15.517241379310345,Middle,258.62068965517244
N Pooran,Lucknow Super Giants,LAT20 # 14946,2025,2nd,,4.0,14,75,30,61,41,39,,,91,,,31,250.0,203.33333333333331,266.66666666666663,5.0,11.0,,0.0,15.0,0.0,,0.0,0.0,15.0,Powerplay,250.0
N Pooran,Lucknow Super Giants,LAT20 # 14958,2025,1st,191.0,1.0,8,70,26,42,35,16,9.83,182.0,111,6.26,71.0,68,269.2307692307692,161.53846153846155,196.15384615384613,4.3,8.0,3.5700000000000003,38.46153846153847,16.153846153846153,36.64921465968586,42.59666666666667,164.33210736364344,27.40333333333333,16.153846153846153,Powerplay,269.2307692307692
N Pooran,Lucknow Super Giants,LAT20 # 14973,2025,2nd,,7.0,8,12,6,15,10,3,,,75,,,67,200.0,250.0,216.66666666666666,1.0,2.0,,0.0,12.0,0.0,,0.0,0.0,12.0,Middle,200.0
N Pooran,Lucknow Super Giants,LAT20 # 14978,2025,2nd,,10.0,19,87,36,194,82,78,,,57,,,0,241.66666666666666,538.8888888888889,444.44444444444446,6.0,10.0,,0.0,14.5,0.0,,0.0,0.0,14.5,Middle,241.66666666666666
N Pooran,Lucknow Super Giants,LAT20 # 14990,2025,1st,181.0,6.0,15,61,34,138,72,35,8.59,116.0,81,5.57,26.0,28,179.41176470588235,405.88235294117646,314.70588235294116,5.7,10.0,3.0199999999999996,52.58620689655172,10.76470588235294,33.70165745856354,48.67666666666667,125.3167157433404,12.32333333333333,10.76470588235294,Powerplay,179.41176470588235
N Pooran,Lucknow Super Giants,LAT20 # 14999,2025,2nd,,1.0,3,8,9,58,11,3,,,108,,,96,88.88888888888889,644.4444444444445,155.55555555555557,1.5,3.0,,0.0,5.333333333333333,0.0,,0.0,0.0,5.333333333333333,Powerplay,88.88888888888889
N Pooran,Lucknow Super Giants,LAT20 # 15015,2025,2nd,,2.0,5,11,8,31,15,0,,,105,,,88,137.5,387.5,187.5,1.3,4.0,,0.0,8.25,0.0,,0.0,0.0,8.25,Powerplay,137.5
N Pooran,Lucknow Super Giants,LAT20 # 15029,2025,2nd,,10.0,11,9,5,5,7,1,,,58,,,52,180.0,100.0,160.0,0.8,2.0,,0.0,10.799999999999999,0.0,,0.0,0.0,10.8,Middle,180.0
N Pooran,Lucknow Super Giants,LAT20 # 15051,2025,1st,216.0,2.0,6,27,15,105,19,23,11.53,198.0,103,11.27,156.0,83,180.0,700.0,280.0,2.5,5.0,0.2599999999999998,13.636363636363635,10.8,12.5,28.825,93.66869037294016,-1.8249999999999993,10.8,Powerplay,180.0
N Pooran,Lucknow Super Giants,LAT20 # 15075,2025,1st,237.0,2.0,4,6,5,37,3,1,12.68,222.0,105,13.4,210.0,94,120.0,740.0,80.0,0.8,3.0,-0.7200000000000006,2.7027027027027026,7.199999999999999,2.5316455696202533,10.566666666666666,56.782334384858046,-4.566666666666666,7.199999999999999,Powerplay,120.0
N Pooran,Lucknow Super Giants,LAT20 # 15096,2025,2nd,,12.0,19,45,26,182,86,36,,,46,,,4,173.0769230769231,700.0,469.2307692307692,4.3,8.0,,0.0,10.384615384615385,0.0,,0.0,0.0,10.384615384615385,Middle,173.0769230769231
N Pooran,Lucknow Super Giants,LAT20 # 15103,2025,2nd,,9.0,19,56,27,159,80,60,,,60,,,2,207.4074074074074,588.8888888888889,518.5185185185185,4.5,11.0,,0.0,12.444444444444445,0.0,,0.0,0.0,12.444444444444443,Middle,207.4074074074074
N Pooran,Lucknow Super Giants,LAT20 # 15112,2025,2nd,,15.0,19,13,10,71,30,21,,,26,,,1,130.0,710.0,509.99999999999994,1.7,5.0,,0.0,7.8,0.0,,0.0,0.0,7.800000000000001,Middle,130.0
N Rana,Kolkata Knight Riders,LAT20 # 13406,2024,2nd,,3.0,7,9,11,35,7,3,,,96,,,75,81.81818181818183,318.1818181818182,90.9090909090909,1.8,5.0,,0.0,4.909090909090909,0.0,,0.0,0.0,4.909090909090909,Powerplay,81.81818181818183
N Rana,Kolkata Knight Riders,LAT20 # 13622,2024,2nd,,4.0,11,33,23,120,44,20,,,70,,,24,143.47826086956522,521.7391304347826,278.2608695652174,3.8,8.0,,0.0,8.608695652173912,0.0,,0.0,0.0,8.608695652173912,Powerplay,143.47826086956522
N Rana,Rajasthan Royals,LAT20 # 14939,2025,1st,287.0,1.0,4,11,8,33,25,7,14.55,262.0,108,14.96,237.0,95,137.5,412.5,400.0,1.3,4.0,-0.41000000000000014,4.198473282442748,8.25,3.8327526132404177,19.400000000000002,56.70103092783505,-8.400000000000002,8.25,Powerplay,137.5
N Rana,Rajasthan Royals,LAT20 # 14955,2025,2nd,,7.0,10,8,9,27,0,3,,,72,,,54,88.88888888888889,300.0,33.33333333333333,1.5,4.0,,0.0,5.333333333333333,0.0,,0.0,0.0,5.333333333333333,Middle,88.88888888888889
N Rana,Rajasthan Royals,LAT20 # 14975,2025,2nd,,13.0,14,12,7,50,16,13,,,40,,,32,171.42857142857142,714.2857142857143,414.28571428571433,1.2,2.0,,0.0,10.285714285714285,0.0,,0.0,0.0,10.285714285714285,Middle,171.42857142857142
N Rana,Rajasthan Royals,LAT20 # 14982,2025,1st,218.0,1.0,2,1,3,13,2,0,11.08,207.0,112,11.66,206.0,106,33.33333333333333,433.3333333333333,66.66666666666666,0.5,2.0,-0.5800000000000001,0.4830917874396135,2.0,0.45871559633027525,5.54,18.050541516245488,-4.54,1.9999999999999996,Powerplay,33.33333333333333
N Rana,Rajasthan Royals,LAT20 # 14996,2025,2nd,,19.0,19,4,1,8,5,0,,,0,,,0,400.0,800.0,500.0,0.2,1.0,,0.0,24.0,0.0,,0.0,0.0,24.0,Death,400.0
N Rana,Rajasthan Royals,LAT20 # 15003,2025,1st,189.0,8.0,17,51,28,145,36,33,9.68,113.0,70,12.0,28.0,14,182.14285714285714,517.8571428571429,246.42857142857144,4.7,10.0,-2.3200000000000003,45.13274336283185,10.928571428571427,26.984126984126984,45.173333333333325,112.89846517119247,5.826666666666675,10.928571428571429,Middle,182.14285714285714
N Rana,Rajasthan Royals,LAT20 # 15015,2025,1st,181.0,8.0,9,8,7,27,10,16,8.59,96.0,67,8.7,87.0,60,114.28571428571428,385.7142857142857,371.42857142857144,1.2,2.0,-0.10999999999999943,8.333333333333332,6.857142857142857,4.41988950276243,10.021666666666667,79.82704141027773,-2.0216666666666665,6.857142857142857,Middle,114.28571428571428
N Rana,Rajasthan Royals,LAT20 # 15037,2025,1st,206.0,4.0,13,28,22,88,24,23,9.93,154.0,93,11.07,72.0,39,127.27272727272727,400.0,213.63636363636363,3.7,10.0,-1.1400000000000006,18.181818181818183,7.636363636363637,13.592233009708737,36.41,76.9019500137325,-8.409999999999997,7.636363636363637,Powerplay,127.27272727272727
N Rana,Rajasthan Royals,LAT20 # 15057,2025,1st,210.0,11.0,12,4,2,15,6,3,5.0,40.0,48,5.2,39.0,45,200.0,750.0,450.0,0.3,2.0,-0.20000000000000018,10.0,12.0,1.9047619047619049,1.6666666666666667,240.0,2.333333333333333,12.0,Middle,200.0
N Wadhera,Mumbai Indians,LAT20 # 13536,2024,2nd,,7.0,16,49,24,104,39,25,,,74,,,23,204.16666666666666,433.3333333333333,266.66666666666663,4.0,10.0,,0.0,12.25,0.0,,0.0,0.0,12.25,Middle,204.16666666666666
N Wadhera,Mumbai Indians,LAT20 # 13545,2024,1st,258.0,12.0,12,4,2,7,2,0,16.09,118.0,44,16.46,118.0,43,200.0,350.0,100.0,0.3,1.0,-0.370000000000001,3.389830508474576,12.0,1.550387596899225,5.363333333333333,74.58048477315103,-1.3633333333333333,12.0,Middle,200.0
N Wadhera,Mumbai Indians,LAT20 # 13553,2024,2nd,,5.0,17,46,41,234,40,8,,,87,,,17,112.19512195121952,570.7317073170732,117.07317073170731,6.8,13.0,,0.0,6.731707317073171,0.0,,0.0,0.0,6.731707317073171,Powerplay,112.19512195121952
N Wadhera,Mumbai Indians,LAT20 # 13572,2024,1st,170.0,8.0,10,6,11,65,12,0,9.76,109.0,67,10.9,100.0,55,54.54545454545454,590.9090909090909,109.09090909090908,1.8,3.0,-1.1400000000000006,5.5045871559633035,3.272727272727273,3.5294117647058822,17.893333333333334,33.53204172876304,-11.893333333333334,3.2727272727272725,Middle,54.54545454545454
N Wadhera,Mumbai Indians,LAT20 # 13622,2024,1st,158.0,12.0,13,3,3,16,8,2,16.95,65.0,23,20.5,41.0,12,100.0,533.3333333333333,333.33333333333337,0.5,2.0,-3.5500000000000007,4.615384615384616,6.0,1.89873417721519,8.475,35.39823008849557,-5.475,6.0,Middle,100.0
N Wadhera,Mumbai Indians,LAT20 # 13657,2024,1st,215.0,13.0,14,1,3,34,16,4,15.63,99.0,38,16.76,95.0,34,33.33333333333333,1133.3333333333335,666.6666666666667,0.5,2.0,-1.1300000000000008,1.0101010101010102,2.0,0.46511627906976744,7.815,12.795905310300704,-6.815,1.9999999999999996,Middle,33.33333333333333
N Wadhera,Punjab Kings,LAT20 # 14970,2025,1st,172.0,10.0,15,43,25,136,74,36,6.2,60.0,58,0.25,1.0,24,172.0,544.0,440.00000000000006,4.2,6.0,5.95,71.66666666666667,10.319999999999999,25.0,25.833333333333332,166.45161290322582,17.166666666666668,10.32,Middle,172.0
N Wadhera,Punjab Kings,LAT20 # 14975,2025,1st,206.0,3.0,15,62,41,107,46,18,10.95,179.0,98,15.51,75.0,29,151.21951219512195,260.9756097560976,156.09756097560975,6.8,13.0,-4.5600000000000005,34.63687150837989,9.073170731707318,30.097087378640776,74.825,82.8600066822586,-12.825000000000003,9.073170731707318,Powerplay,151.21951219512195
N Wadhera,Punjab Kings,LAT20 # 14979,2025,2nd,,5.0,7,9,7,6,4,6,,,86,,,76,128.57142857142858,85.71428571428571,142.85714285714286,1.2,3.0,,0.0,7.7142857142857135,0.0,,0.0,0.0,7.714285714285715,Powerplay,128.57142857142858
N Wadhera,Punjab Kings,LAT20 # 14992,2025,2nd,,6.0,13,27,22,63,29,24,,,78,,,39,122.72727272727273,286.3636363636364,240.9090909090909,3.7,8.0,,0.0,7.363636363636364,0.0,,0.0,0.0,7.363636363636363,Powerplay,122.72727272727273
N Wadhera,Punjab Kings,LAT20 # 15001,2025,2nd,,4.0,8,10,9,46,15,6,,,90,,,68,111.11111111111111,511.1111111111111,233.33333333333334,1.5,5.0,,0.0,6.666666666666667,0.0,,0.0,0.0,6.666666666666667,Powerplay,111.11111111111111
N Wadhera,Punjab Kings,LAT20 # 15010,2025,1st,96.0,7.0,11,33,19,123,21,18,6.97,43.0,37,2.0,4.0,12,173.6842105263158,647.3684210526316,205.26315789473685,3.2,5.0,4.97,76.74418604651163,10.421052631578949,34.375,22.07166666666667,149.51295023786147,10.928333333333331,10.421052631578949,Middle,173.6842105263158
N Wadhera,Punjab Kings,LAT20 # 15019,2025,2nd,,7.0,8,5,6,12,0,0,,,73,,,67,83.33333333333334,200.0,0.0,1.0,2.0,,0.0,5.0,0.0,,0.0,0.0,5.000000000000001,Middle,83.33333333333334
N Wadhera,Punjab Kings,LAT20 # 15063,2025,1st,191.0,13.0,14,5,3,6,5,2,10.95,73.0,40,10.0,55.0,33,166.66666666666669,200.0,233.33333333333334,0.5,2.0,0.9499999999999993,6.8493150684931505,10.0,2.6178010471204187,5.474999999999999,91.32420091324202,-0.47499999999999876,10.000000000000002,Middle,166.66666666666669
N Wadhera,Punjab Kings,LAT20 # 15075,2025,2nd,,12.0,15,16,9,39,27,17,,,45,,,28,177.77777777777777,433.3333333333333,488.8888888888889,1.5,4.0,,0.0,10.666666666666666,0.0,,0.0,0.0,10.666666666666666,Middle,177.77777777777777
N Wadhera,Punjab Kings,LAT20 # 15093,2025,2nd,,3.0,15,70,37,110,85,21,,,97,,,24,189.1891891891892,297.2972972972973,286.4864864864865,6.2,13.0,,0.0,11.35135135135135,0.0,,0.0,0.0,11.35135135135135,Powerplay,189.1891891891892
N Wadhera,Punjab Kings,LAT20 # 15107,2025,2nd,,7.0,12,16,16,74,34,17,,,72,,,45,100.0,462.5,318.75,2.7,6.0,,0.0,6.0,0.0,,0.0,0.0,6.0,Middle,100.0
N Wadhera,Punjab Kings,LAT20 # 15111,2025,1st,185.0,17.0,18,2,2,13,8,1,5.57,13.0,14,2.18,4.0,11,100.0,650.0,450.0,0.3,2.0,3.39,15.384615384615385,6.0,1.0810810810810811,1.8566666666666667,107.71992818671454,0.1433333333333333,6.0,Death,100.0
N Wadhera,Punjab Kings,LAT20 # 15114,2025,2nd,,3.0,6,8,10,40,7,8,,,97,,,81,80.0,400.0,150.0,1.7,4.0,,0.0,4.8,0.0,,0.0,0.0,4.800000000000001,Powerplay,80.0
N Wadhera,Punjab Kings,LAT20 # 15129,2025,1st,204.0,7.0,15,48,29,138,63,26,11.0,132.0,72,11.07,48.0,26,165.51724137931035,475.86206896551727,306.89655172413796,4.8,9.0,-0.07000000000000028,36.36363636363637,9.931034482758621,23.52941176470588,53.166666666666664,90.28213166144201,-5.166666666666664,9.931034482758621,Middle,165.51724137931035
N Wadhera,Punjab Kings,LAT20 # 15135,2025,1st,191.0,9.0,16,15,18,99,17,20,10.91,111.0,61,15.0,55.0,22,83.33333333333334,550.0,205.55555555555554,3.0,8.0,-4.09,13.513513513513514,5.0,7.853403141361256,32.73,45.82951420714941,-17.729999999999997,5.000000000000001,Middle,83.33333333333334
NT Tilak Varma,Mumbai Indians,LAT20 # 13414,2024,1st,169.0,12.0,18,25,19,93,27,14,7.95,61.0,46,12.6,21.0,10,131.57894736842107,489.4736842105263,215.78947368421052,3.2,7.0,-4.6499999999999995,40.98360655737705,7.894736842105264,14.792899408284024,25.175,99.30486593843098,-0.1750000000000007,7.894736842105264,Middle,131.57894736842107
NT Tilak Varma,Mumbai Indians,LAT20 # 13422,2024,1st,278.0,4.0,14,64,34,105,26,62,13.82,212.0,92,16.45,96.0,35,188.23529411764704,308.8235294117647,258.8235294117647,5.7,11.0,-2.629999999999999,30.18867924528302,11.294117647058822,23.021582733812952,78.31333333333333,81.72299310462246,-14.313333333333333,11.294117647058822,Powerplay,188.23529411764704
NT Tilak Varma,Mumbai Indians,LAT20 # 13442,2024,2nd,,2.0,13,32,29,158,12,8,,,105,,,40,110.34482758620689,544.8275862068965,68.96551724137932,4.8,12.0,,0.0,6.620689655172415,0.0,,0.0,0.0,6.620689655172414,Powerplay,110.34482758620689
NT Tilak Varma,Mumbai Indians,LAT20 # 13458,2024,2nd,,10.0,12,6,5,29,11,6,,,57,,,44,120.0,580.0,340.0,0.8,3.0,,0.0,7.199999999999999,0.0,,0.0,0.0,7.199999999999999,Middle,120.0
NT Tilak Varma,Mumbai Indians,LAT20 # 13470,2024,1st,197.0,13.0,15,16,10,60,21,36,2.68,17.0,38,0.85,4.0,28,160.0,600.0,570.0,1.7,3.0,1.83,94.11764705882352,9.6,8.121827411167512,4.466666666666667,358.2089552238806,11.533333333333333,9.600000000000001,Middle,160.0
NT Tilak Varma,Mumbai Indians,LAT20 # 13499,2024,1st,207.0,7.0,13,31,20,104,56,12,11.1,137.0,74,12.48,77.0,37,155.0,520.0,340.0,3.3,7.0,-1.3800000000000008,22.62773722627737,9.299999999999999,14.975845410628018,37.0,83.78378378378379,-6.0,9.3,Middle,155.0
NT Tilak Varma,Mumbai Indians,LAT20 # 13516,2024,2nd,,11.0,19,34,18,88,32,21,,,49,,,2,188.88888888888889,488.8888888888889,294.44444444444446,3.0,9.0,,0.0,11.333333333333334,0.0,,0.0,0.0,11.333333333333332,Middle,188.88888888888889
NT Tilak Varma,Mumbai Indians,LAT20 # 13536,2024,2nd,,1.0,19,65,45,216,86,30,,,110,,,5,144.44444444444443,480.0,257.77777777777777,7.5,19.0,,0.0,8.666666666666666,0.0,,0.0,0.0,8.666666666666664,Powerplay,144.44444444444443
NT Tilak Varma,Mumbai Indians,LAT20 # 13545,2024,1st,258.0,4.0,19,63,32,96,54,33,13.53,212.0,94,28.8,24.0,5,196.875,300.0,271.875,5.3,16.0,-15.270000000000001,29.71698113207547,11.8125,24.418604651162788,72.16,87.3059866962306,-9.159999999999997,11.8125,Powerplay,196.875
NT Tilak Varma,Mumbai Indians,LAT20 # 13553,2024,2nd,,2.0,5,7,11,68,8,6,,,103,,,89,63.63636363636363,618.1818181818181,127.27272727272727,1.8,4.0,,0.0,3.8181818181818183,0.0,,0.0,0.0,3.8181818181818183,Powerplay,63.63636363636363
NT Tilak Varma,Mumbai Indians,LAT20 # 13572,2024,1st,170.0,5.0,8,4,6,32,5,0,8.85,124.0,84,9.61,109.0,68,66.66666666666666,533.3333333333333,83.33333333333334,1.0,4.0,-0.7599999999999998,3.225806451612903,4.0,2.3529411764705883,8.85,45.19774011299435,-4.85,3.999999999999999,Powerplay,66.66666666666666
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,174.0,4.0,17,37,32,203,64,10,9.12,143.0,94,2.11,6.0,17,115.625,634.375,231.25,5.3,14.0,7.01,25.874125874125873,6.9375,21.26436781609195,48.63999999999999,76.06907894736842,-11.639999999999993,6.9375,Powerplay,115.625
NT Tilak Varma,Mumbai Indians,LAT20 # 13622,2024,1st,158.0,7.0,15,32,17,88,40,12,10.87,87.0,48,42.0,21.0,3,188.23529411764704,517.6470588235294,305.88235294117646,2.8,9.0,-31.130000000000003,36.7816091954023,11.294117647058822,20.253164556962027,30.798333333333332,103.90172628388983,1.201666666666668,11.294117647058822,Middle,188.23529411764704
NT Tilak Varma,Mumbai Indians,LAT20 # 14941,2025,2nd,,4.0,12,31,25,125,26,16,,,91,,,42,124.0,500.0,168.0,4.2,9.0,,0.0,7.4399999999999995,0.0,,0.0,0.0,7.4399999999999995,Powerplay,124.0
NT Tilak Varma,Mumbai Indians,LAT20 # 14973,2025,1st,204.0,8.0,18,25,23,95,55,11,10.11,118.0,70,18.75,25.0,8,108.69565217391303,413.0434782608695,286.95652173913044,3.8,11.0,-8.64,21.1864406779661,6.521739130434782,12.254901960784313,38.754999999999995,64.50780544445878,-13.754999999999995,6.521739130434782,Middle,108.69565217391303
NT Tilak Varma,Mumbai Indians,LAT20 # 14977,2025,1st,222.0,9.0,17,56,29,218,100,37,13.67,139.0,61,14.57,34.0,14,193.10344827586206,751.7241379310345,472.4137931034483,4.8,9.0,-0.9000000000000004,40.28776978417266,11.586206896551724,25.225225225225223,66.07166666666667,84.75645132810331,-10.071666666666673,11.586206896551722,Middle,193.10344827586206
NT Tilak Varma,Mumbai Indians,LAT20 # 14997,2025,2nd,,7.0,19,59,33,177,77,37,,,73,,,2,178.78787878787878,536.3636363636364,345.45454545454544,5.5,13.0,,0.0,10.727272727272727,0.0,,0.0,0.0,10.727272727272727,Middle,178.78787878787878
NT Tilak Varma,Mumbai Indians,LAT20 # 15007,2025,1st,163.0,12.0,18,21,17,73,49,8,5.86,42.0,43,,0.0,11,123.52941176470588,429.4117647058823,335.29411764705884,2.8,7.0,,50.0,7.411764705882352,12.883435582822086,16.603333333333335,126.48062638024491,4.396666666666665,7.411764705882353,Middle,123.52941176470588
NT Tilak Varma,Mumbai Indians,LAT20 # 15031,2025,1st,144.0,14.0,15,2,2,11,6,2,2.51,13.0,31,1.24,6.0,29,100.0,550.0,400.0,0.3,2.0,1.2699999999999998,15.384615384615385,6.0,1.3888888888888888,0.8366666666666666,239.04382470119523,1.1633333333333336,6.0,Middle,100.0
NT Tilak Varma,Mumbai Indians,LAT20 # 15051,2025,2nd,,11.0,12,6,5,30,13,8,,,50,,,42,120.0,600.0,420.0,0.8,2.0,,0.0,7.199999999999999,0.0,,0.0,0.0,7.199999999999999,Middle,120.0
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,,10.0,13,7,7,30,6,10,,,55,,,37,100.0,428.57142857142856,228.57142857142856,1.2,4.0,,0.0,6.0,0.0,,0.0,0.0,6.0,Middle,100.0
NT Tilak Varma,Mumbai Indians,LAT20 # 15100,2025,2nd,,6.0,14,27,27,135,40,11,,,79,,,31,100.0,500.0,188.88888888888889,4.5,9.0,,0.0,6.0,0.0,,0.0,0.0,6.0,Powerplay,100.0
NT Tilak Varma,Mumbai Indians,LAT20 # 15111,2025,2nd,,9.0,10,1,4,17,4,2,,,62,,,55,25.0,425.0,150.0,0.7,2.0,,0.0,1.5,0.0,,0.0,0.0,1.5,Middle,25.0
NT Tilak Varma,Mumbai Indians,LAT20 # 15117,2025,2nd,,13.0,17,25,11,44,21,26,,,39,,,16,227.27272727272728,400.0,427.27272727272725,1.8,5.0,,0.0,13.636363636363637,0.0,,0.0,0.0,13.636363636363637,Middle,227.27272727272728
NT Tilak Varma,Mumbai Indians,LAT20 # 15129,2025,2nd,,2.0,14,44,29,67,25,20,,,105,,,35,151.72413793103448,231.0344827586207,155.17241379310346,4.8,13.0,,0.0,9.10344827586207,0.0,,0.0,0.0,9.103448275862068,Powerplay,151.72413793103448
